claim_id,policy_id,claim_date,claim_amount,claim_status,claim_type
37558,4798,2024-04-24,48236.2,Approved,Accident
37559,15990,2025-05-15,8138.35,Approved,Medical
37560,31054,2024-09-26,5292.31,Denied,Theft
37561,10832,2024-03-20,24393.63,Denied,Medical
37562,24168,2024-07-30,38143.14,Denied,Accident
37563,33642,2024-09-09,15803.23,Pending,Theft
37564,13439,2025-08-27,10699.34,Approved,Theft
37565,3626,2025-02-21,23960.1,Approved,Accident
37566,30659,2026-03-15,28033.42,Denied,Medical
37567,2724,2025-05-10,7629.31,Approved,Accident
37568,2341,2026-01-14,22720.32,Denied,Death
37569,22323,2025-04-26,12804.17,Approved,Death
37570,31054,2025-01-19,34224.29,Denied,Accident
37571,19691,2026-03-14,29672.3,Denied,Death
37572,12905,2025-07-16,30436.53,Denied,Accident
37573,24976,2026-03-17,42442.61,Denied,Theft
37574,8851,2026-02-05,21062.12,Pending,Theft
37575,39848,2024-10-29,40371.52,Pending,Theft
37576,4443,2026-02-11,1957.31,Pending,Medical
37577,20569,2025-03-12,10672.67,Approved,Medical
37578,5323,2025-01-19,21253.31,Denied,Theft
37579,25927,2024-10-27,45022.46,Pending,Death
37580,30532,2024-10-21,40699.0,Approved,Death
37581,20505,2025-07-08,7374.73,Pending,Accident
37582,2500,2025-04-14,16289.75,Denied,Theft
37583,29445,2025-06-17,8732.93,Approved,Accident
37584,32118,2025-12-21,28424.1,Denied,Medical
37585,39084,2024-12-28,18209.43,Pending,Medical
37586,21855,2024-06-26,10290.09,Pending,Accident
37587,18485,2025-04-20,37854.74,Approved,Accident
37588,11070,2025-01-11,27756.82,Denied,Medical
37589,25090,2025-07-11,16407.46,Pending,Theft
37590,12657,2024-07-27,45431.43,Pending,Death
37591,37199,2025-05-31,22073.3,Denied,Theft
37592,31401,2024-05-04,49830.72,Pending,Death
37593,20039,2025-05-03,31624.57,Denied,Accident
37594,27352,2026-02-15,11261.64,Approved,Theft
37595,21504,2025-05-24,7983.52,Pending,Medical
37596,21919,2025-03-21,1877.03,Approved,Medical
37597,20619,2024-05-12,49292.02,Approved,Accident
37598,14746,2026-03-03,43136.39,Denied,Medical
37599,22441,2024-05-21,10366.09,Approved,Theft
37600,36067,2024-05-06,29812.77,Denied,Medical
37601,8557,2026-02-20,4863.68,Approved,Death
37602,39241,2024-08-21,1816.45,Approved,Medical
37603,15434,2025-11-24,26922.5,Approved,Accident
37604,19055,2025-07-28,46126.43,Pending,Medical
37605,26843,2024-09-20,41578.98,Approved,Accident
37606,11210,2025-07-18,16646.89,Denied,Death
37607,11852,2025-12-14,28640.74,Pending,Medical
37608,31281,2026-01-04,1876.4,Denied,Theft
37609,21420,2025-11-23,25329.47,Denied,Death
37610,21924,2024-07-15,39757.34,Denied,Accident
37611,38460,2025-02-19,9737.98,Approved,Accident
37612,5109,2025-03-26,47240.55,Pending,Death
37613,35567,2024-08-22,39550.23,Approved,Theft
37614,46,2025-08-17,49843.51,Denied,Medical
37615,10250,2026-02-20,1922.73,Approved,Theft
37616,17412,2026-03-18,46830.62,Pending,Theft
37617,27370,2025-06-17,4764.9,Denied,Death
37618,3517,2026-01-28,38891.21,Approved,Theft
37619,3382,2024-05-01,47843.12,Pending,Medical
37620,16776,2025-08-19,48469.85,Denied,Accident
37621,1505,2025-07-14,6967.92,Approved,Accident
37622,25754,2025-03-11,21597.64,Approved,Death
37623,4952,2025-03-28,44641.09,Pending,Medical
37624,35140,2024-10-11,48848.56,Denied,Death
37625,18082,2025-11-03,14916.93,Approved,Theft
37626,26200,2025-07-10,20205.61,Pending,Accident
37627,20809,2025-10-28,28062.82,Denied,Medical
37628,37581,2025-08-24,17695.55,Pending,Medical
37629,11669,2024-04-19,7887.73,Pending,Medical
37630,28046,2026-02-24,33161.36,Approved,Accident
37631,11952,2026-03-02,472.35,Denied,Medical
37632,23787,2024-12-04,49985.53,Pending,Theft
37633,19081,2026-01-16,41841.62,Denied,Medical
37634,35607,2025-01-17,37601.26,Denied,Theft
37635,37934,2024-05-18,20254.74,Pending,Theft
37636,39330,2024-07-25,44248.9,Pending,Accident
37637,25435,2024-12-23,29260.97,Pending,Death
37638,25709,2025-08-09,49236.47,Denied,Theft
37639,2685,2024-07-01,29300.82,Pending,Accident
37640,16237,2025-04-23,37215.19,Denied,Accident
37641,12210,2025-02-07,43331.32,Denied,Accident
37642,16679,2025-11-06,41367.37,Pending,Death
37643,18562,2025-03-09,18132.61,Denied,Accident
37644,25115,2024-07-09,22919.11,Pending,Accident
37645,38261,2026-02-11,28361.12,Denied,Theft
37646,24166,2026-03-15,19406.21,Approved,Medical
37647,19532,2025-02-12,16237.09,Approved,Medical
37648,18491,2025-10-29,25505.79,Approved,Medical
37649,24381,2024-05-16,48723.55,Pending,Medical
37650,5150,2024-11-28,5345.11,Denied,Medical
37651,27227,2025-05-19,30147.48,Denied,Theft
37652,31946,2025-12-10,44214.22,Approved,Theft
37653,29584,2025-06-29,41373.04,Approved,Theft
37654,2163,2025-10-11,27423.25,Approved,Theft
37655,14360,2024-08-20,13924.87,Denied,Medical
37656,35222,2026-02-08,26516.84,Denied,Theft
37657,37225,2025-04-24,19888.61,Denied,Medical
37658,33591,2025-12-27,3351.37,Pending,Death
37659,12555,2024-03-29,6470.73,Approved,Medical
37660,8310,2025-06-17,49056.58,Denied,Death
37661,23745,2026-02-21,33522.06,Pending,Theft
37662,2474,2024-09-30,28083.65,Denied,Death
37663,29667,2025-04-09,13297.14,Approved,Accident
37664,7653,2024-12-07,19674.52,Approved,Death
37665,36110,2024-09-23,15947.63,Approved,Theft
37666,36975,2025-01-13,34712.33,Pending,Death
37667,33318,2025-04-27,18645.89,Denied,Death
37668,31769,2025-06-29,41885.9,Approved,Medical
37669,2687,2025-10-14,23544.87,Denied,Accident
37670,330,2025-08-12,1235.73,Pending,Death
37671,614,2024-12-28,10108.27,Pending,Medical
37672,21519,2025-06-30,41480.99,Pending,Death
37673,14114,2025-12-01,26478.48,Approved,Death
37674,11319,2025-07-24,3366.11,Approved,Accident
37675,28920,2024-04-01,40069.3,Pending,Death
37676,39943,2025-01-20,22668.96,Denied,Accident
37677,35299,2025-04-06,26182.27,Approved,Theft
37678,3836,2024-12-23,40897.13,Approved,Theft
37679,20286,2025-08-26,24468.87,Pending,Death
37680,9990,2024-12-17,26161.95,Approved,Accident
37681,11884,2025-01-20,44704.46,Denied,Death
37682,8064,2025-09-16,46935.55,Denied,Theft
37683,952,2026-03-09,40324.07,Denied,Medical
37684,26644,2025-10-03,39249.43,Denied,Death
37685,3491,2025-04-05,40325.57,Denied,Death
37686,6696,2025-12-30,44893.48,Denied,Accident
37687,3227,2025-04-23,16902.62,Denied,Theft
37688,24748,2024-06-30,23036.08,Pending,Accident
37689,14095,2025-07-04,30794.2,Denied,Medical
37690,13021,2025-08-16,38195.55,Pending,Theft
37691,4725,2025-03-26,10343.47,Denied,Medical
37692,12545,2024-11-23,46873.04,Pending,Theft
37693,18127,2024-06-17,30831.63,Denied,Medical
37694,6272,2024-12-24,3477.52,Approved,Death
37695,20777,2024-09-27,29939.48,Approved,Theft
37696,29145,2024-09-20,28188.58,Approved,Theft
37697,7845,2025-10-21,14068.05,Pending,Theft
37698,10575,2024-07-01,40011.18,Approved,Theft
37699,32791,2025-06-17,20041.62,Denied,Death
37700,22536,2024-09-11,12987.49,Denied,Death
37701,9885,2025-05-06,48013.16,Pending,Theft
37702,29717,2024-05-03,30771.43,Denied,Death
37703,36000,2024-04-20,4427.8,Pending,Theft
37704,30547,2024-08-30,5313.32,Denied,Theft
37705,24741,2026-02-22,8540.3,Denied,Accident
37706,35468,2026-01-19,30466.46,Pending,Accident
37707,26583,2026-01-15,4045.38,Approved,Accident
37708,26023,2025-01-27,39062.42,Denied,Accident
37709,38134,2024-12-09,35835.98,Denied,Medical
37710,30865,2025-10-27,48500.52,Pending,Accident
37711,34272,2024-11-06,805.75,Pending,Theft
37712,14623,2025-07-12,46280.32,Denied,Accident
37713,20975,2024-05-03,30633.76,Denied,Medical
37714,4992,2024-09-02,39265.02,Pending,Theft
37715,15152,2026-01-20,28559.7,Denied,Death
37716,2478,2025-08-18,2397.53,Approved,Medical
37717,28996,2026-02-05,48925.33,Approved,Accident
37718,37165,2026-03-19,25914.84,Pending,Death
37719,11101,2025-08-18,14155.16,Approved,Death
37720,21291,2025-12-21,26356.27,Pending,Accident
37721,20173,2025-08-03,46733.01,Denied,Death
37722,31127,2025-09-03,33881.71,Denied,Theft
37723,6729,2025-04-23,2401.72,Pending,Theft
37724,35428,2025-08-03,44332.06,Approved,Accident
37725,33120,2025-12-28,5920.33,Approved,Accident
37726,20843,2025-07-04,5483.7,Pending,Accident
37727,12586,2024-07-16,15394.04,Denied,Death
37728,9228,2024-06-23,5277.41,Approved,Theft
37729,1058,2024-06-14,15446.98,Pending,Medical
37730,31621,2024-12-21,30029.04,Pending,Death
37731,11214,2024-06-06,34050.32,Pending,Accident
37732,28103,2025-05-13,15789.8,Approved,Theft
37733,33364,2026-01-25,40075.24,Denied,Theft
37734,13147,2025-09-19,112.76,Pending,Accident
37735,34764,2025-09-13,1188.16,Approved,Accident
37736,9076,2025-05-09,260.18,Approved,Theft
37737,25874,2025-08-22,22386.38,Pending,Accident
37738,32157,2026-03-15,42081.64,Pending,Death
37739,36259,2024-10-28,31124.7,Denied,Accident
37740,35261,2024-05-12,7526.51,Denied,Accident
37741,15249,2024-11-27,14435.72,Denied,Death
37742,36958,2025-04-22,24042.7,Approved,Medical
37743,6630,2026-02-17,27612.39,Approved,Death
37744,3497,2024-06-07,30937.12,Approved,Theft
37745,39556,2025-03-27,49599.78,Denied,Theft
37746,14577,2025-04-09,10386.78,Denied,Death
37747,13175,2025-11-19,44572.9,Pending,Death
37748,5251,2024-09-07,8428.97,Approved,Theft
37749,14467,2025-03-30,35530.85,Approved,Death
37750,35008,2024-10-13,16393.93,Pending,Medical
37751,358,2025-04-09,42387.45,Approved,Theft
37752,2046,2025-07-31,43548.85,Approved,Accident
37753,4247,2024-10-09,49446.51,Pending,Theft
37754,33560,2025-05-16,45108.2,Denied,Death
37755,3036,2025-02-03,27006.32,Approved,Accident
37756,29823,2025-04-25,46969.84,Denied,Death
37757,36032,2025-01-08,33994.67,Approved,Theft
37758,7359,2024-06-16,24370.1,Pending,Accident
37759,24188,2025-03-20,375.68,Denied,Medical
37760,30751,2025-12-26,309.41,Pending,Accident
37761,14883,2024-12-30,7648.77,Pending,Accident
37762,22297,2025-03-15,24475.68,Pending,Medical
37763,17960,2025-01-04,45085.71,Approved,Death
37764,21542,2024-07-05,22616.94,Denied,Accident
37765,3834,2025-05-10,43906.44,Denied,Medical
37766,15225,2025-02-24,2303.03,Denied,Theft
37767,11917,2025-08-30,17621.13,Denied,Theft
37768,37318,2025-07-17,25586.51,Pending,Medical
37769,26034,2024-04-08,20132.11,Denied,Death
37770,22378,2025-09-26,41302.36,Denied,Theft
37771,24288,2024-06-02,34183.92,Pending,Accident
37772,11786,2025-10-08,41150.79,Pending,Accident
37773,27443,2025-03-12,34708.84,Pending,Medical
37774,9131,2025-07-29,41482.77,Approved,Theft
37775,28534,2025-11-05,7089.44,Approved,Accident
37776,16216,2025-05-09,7411.24,Denied,Theft
37777,186,2025-03-01,7427.1,Pending,Theft
37778,25508,2026-03-02,2153.36,Approved,Theft
37779,32287,2025-07-07,34152.24,Pending,Death
37780,21347,2024-05-13,48515.79,Pending,Death
37781,34419,2025-06-13,13820.16,Denied,Theft
37782,3968,2025-03-23,28251.38,Pending,Accident
37783,18528,2024-08-20,42056.8,Denied,Death
37784,36066,2024-03-24,21061.51,Pending,Medical
37785,830,2025-04-10,36130.64,Pending,Theft
37786,14589,2024-09-11,21786.1,Denied,Theft
37787,4164,2025-01-22,14581.27,Denied,Theft
37788,16846,2025-01-19,47391.33,Denied,Accident
37789,10349,2025-09-17,20782.14,Pending,Death
37790,24426,2025-06-02,41608.82,Pending,Medical
37791,21853,2026-02-23,13552.97,Denied,Death
37792,35937,2025-07-19,31025.03,Pending,Accident
37793,12054,2024-12-08,26711.35,Pending,Theft
37794,39242,2025-10-14,27225.11,Approved,Accident
37795,18862,2026-03-08,30383.78,Approved,Death
37796,22443,2025-09-16,23921.98,Pending,Medical
37797,10921,2025-01-03,8140.98,Denied,Medical
37798,28321,2025-02-07,32485.26,Denied,Accident
37799,26927,2024-10-15,5385.18,Pending,Theft
37800,6528,2024-03-30,26703.05,Denied,Death
37801,27612,2025-10-06,41967.6,Pending,Accident
37802,1176,2025-01-31,43685.56,Pending,Accident
37803,18727,2024-06-05,29239.7,Pending,Medical
37804,36596,2025-03-30,21999.35,Denied,Accident
37805,38363,2024-08-30,41235.72,Pending,Accident
37806,9974,2024-11-23,7075.0,Denied,Medical
37807,9055,2024-08-09,3493.98,Denied,Accident
37808,13769,2025-01-21,31832.04,Pending,Accident
37809,25519,2026-02-13,27751.43,Pending,Death
37810,7872,2025-03-02,7591.2,Pending,Death
37811,36386,2025-10-13,10930.6,Pending,Death
37812,14874,2026-01-26,28623.81,Denied,Medical
37813,16164,2024-09-26,5199.85,Denied,Death
37814,16750,2025-04-15,1753.23,Pending,Theft
37815,36813,2024-09-22,41316.51,Pending,Accident
37816,9896,2026-01-27,1880.91,Denied,Medical
37817,27599,2025-06-07,8043.08,Denied,Death
37818,20628,2024-10-15,35782.72,Denied,Theft
37819,17829,2025-08-01,27997.96,Denied,Theft
37820,5594,2024-10-06,29676.52,Approved,Accident
37821,11014,2025-09-19,10384.09,Denied,Theft
37822,5234,2025-07-14,20608.86,Denied,Accident
37823,4927,2024-03-21,43263.36,Approved,Accident
37824,36199,2025-09-10,47663.37,Approved,Accident
37825,31386,2024-10-15,17257.09,Denied,Accident
37826,34970,2025-02-12,17451.9,Pending,Death
37827,2348,2026-02-17,29275.36,Approved,Medical
37828,30122,2024-05-10,38546.93,Denied,Death
37829,6049,2024-06-08,14700.01,Denied,Death
37830,3283,2024-06-09,28396.14,Pending,Medical
37831,12899,2025-09-02,17195.95,Denied,Theft
37832,29455,2026-02-21,38238.69,Denied,Death
37833,33663,2024-12-21,41954.4,Approved,Medical
37834,32809,2025-12-29,44487.46,Approved,Death
37835,20728,2026-01-09,43635.78,Denied,Accident
37836,1252,2025-10-01,16515.95,Denied,Accident
37837,39248,2026-01-18,25819.44,Approved,Theft
37838,23433,2025-01-16,47021.69,Approved,Medical
37839,7378,2024-05-22,15361.95,Approved,Accident
37840,17506,2025-02-23,13241.83,Denied,Medical
37841,24013,2025-03-13,9370.44,Denied,Accident
37842,37740,2025-09-17,17274.37,Denied,Death
37843,1903,2026-02-12,16205.34,Approved,Death
37844,8815,2025-03-21,3252.04,Approved,Medical
37845,19964,2025-10-18,16376.29,Approved,Medical
37846,20386,2024-10-22,22958.4,Pending,Death
37847,1550,2025-12-18,12105.33,Approved,Accident
37848,34079,2024-06-22,22877.83,Denied,Medical
37849,20771,2024-10-18,30800.01,Denied,Accident
37850,6156,2025-10-19,41595.35,Approved,Theft
37851,18219,2025-06-30,35018.46,Approved,Death
37852,33667,2025-03-28,9009.92,Approved,Theft
37853,28062,2024-12-22,29473.23,Approved,Death
37854,28322,2026-01-02,28252.03,Approved,Theft
37855,14533,2025-08-19,34314.41,Approved,Theft
37856,21214,2025-12-24,2006.39,Pending,Medical
37857,17936,2025-02-23,39181.31,Approved,Accident
37858,25785,2025-03-31,28172.96,Denied,Theft
37859,28867,2026-03-11,9831.99,Denied,Theft
37860,31315,2024-11-25,13013.88,Pending,Accident
37861,27408,2024-04-05,48912.93,Denied,Theft
37862,12441,2024-04-09,2337.73,Denied,Theft
37863,39240,2024-09-08,4458.57,Approved,Theft
37864,26179,2025-10-19,12976.15,Pending,Accident
37865,27736,2025-12-28,3647.53,Approved,Death
37866,3639,2025-09-20,12599.48,Denied,Accident
37867,35236,2024-07-21,25417.26,Approved,Theft
37868,30056,2025-08-23,25355.71,Denied,Accident
37869,11261,2024-04-19,4709.15,Denied,Theft
37870,18392,2024-04-17,42181.53,Denied,Death
37871,14423,2024-09-22,41334.98,Pending,Medical
37872,4382,2024-06-18,33375.5,Pending,Accident
37873,12019,2025-08-13,1550.43,Approved,Medical
37874,23638,2025-06-28,24947.37,Pending,Theft
37875,35006,2025-08-24,18987.66,Denied,Medical
37876,11631,2025-09-27,17703.07,Pending,Medical
37877,15478,2024-05-05,7284.54,Denied,Accident
37878,2971,2026-02-15,29698.86,Approved,Death
37879,35844,2024-06-26,15842.51,Approved,Medical
37880,19699,2025-12-16,27405.65,Denied,Accident
37881,4352,2024-08-02,13040.88,Denied,Theft
37882,4062,2024-04-26,37507.85,Denied,Death
37883,11550,2024-05-25,5374.88,Denied,Theft
37884,1197,2024-06-16,28657.06,Denied,Medical
37885,1446,2025-12-14,37764.39,Pending,Accident
37886,22049,2025-08-27,24917.89,Pending,Theft
37887,24253,2024-11-30,48676.58,Denied,Medical
37888,13523,2024-07-19,36465.18,Approved,Medical
37889,28665,2025-05-04,47599.12,Approved,Medical
37890,525,2025-09-30,29851.59,Denied,Medical
37891,35968,2024-05-19,44871.43,Pending,Theft
37892,10306,2024-09-07,2500.63,Pending,Medical
37893,12790,2024-09-11,35703.01,Approved,Theft
37894,27564,2025-06-08,22677.02,Denied,Accident
37895,29580,2024-09-04,4771.8,Denied,Theft
37896,36853,2025-06-15,17629.88,Denied,Theft
37897,28177,2025-07-09,49716.88,Denied,Death
37898,26447,2024-07-20,22258.46,Pending,Death
37899,30954,2024-12-04,37215.6,Denied,Medical
37900,10753,2024-09-16,9221.1,Denied,Medical
37901,38672,2025-07-09,32688.62,Approved,Medical
37902,7154,2025-12-29,16351.99,Pending,Death
37903,5934,2025-08-24,37283.42,Denied,Theft
37904,3210,2024-05-11,47159.84,Approved,Death
37905,6438,2025-11-02,24296.41,Pending,Accident
37906,18682,2025-07-03,9517.4,Pending,Death
37907,36936,2024-05-18,42660.05,Denied,Medical
37908,12629,2024-03-30,19482.83,Denied,Medical
37909,8919,2025-11-07,39089.98,Approved,Medical
37910,1237,2026-01-13,39974.27,Pending,Death
37911,4213,2025-01-27,22976.34,Denied,Medical
37912,16013,2025-12-12,4882.93,Denied,Death
37913,3711,2024-12-03,40241.76,Pending,Medical
37914,779,2025-12-06,15773.5,Pending,Medical
37915,5923,2024-09-24,11682.57,Denied,Death
37916,31651,2024-04-13,18253.09,Pending,Medical
37917,26804,2024-11-04,6048.06,Denied,Death
37918,4854,2024-07-14,1715.94,Pending,Theft
37919,7439,2025-06-27,7172.27,Pending,Medical
37920,17138,2026-02-13,23551.55,Approved,Death
37921,1665,2024-11-02,25888.25,Pending,Accident
37922,11017,2025-01-23,15563.52,Pending,Theft
37923,1296,2024-07-12,3005.96,Pending,Theft
37924,19946,2025-12-18,44101.36,Denied,Medical
37925,4909,2026-01-31,30694.51,Pending,Death
37926,37345,2024-12-09,2050.61,Approved,Medical
37927,18121,2025-12-28,27828.01,Approved,Theft
37928,25482,2026-02-13,3297.9,Denied,Accident
37929,36120,2024-11-12,47198.75,Pending,Medical
37930,15257,2025-03-29,43859.38,Pending,Accident
37931,27733,2025-10-08,4917.19,Denied,Death
37932,11211,2024-06-13,42558.96,Approved,Death
37933,23795,2024-07-09,31067.22,Pending,Accident
37934,23982,2024-10-27,285.04,Denied,Death
37935,27030,2026-02-05,17513.68,Pending,Death
37936,29179,2025-09-01,31260.28,Pending,Theft
37937,25688,2025-10-14,32075.46,Approved,Medical
37938,19608,2024-06-05,161.65,Pending,Death
37939,9192,2025-06-26,2264.0,Denied,Accident
37940,2566,2026-01-03,39361.88,Denied,Death
37941,11436,2024-03-27,33202.88,Denied,Death
37942,32471,2024-09-17,45350.04,Denied,Death
37943,22833,2025-09-01,25449.74,Denied,Death
37944,15031,2025-02-15,23779.32,Pending,Accident
37945,10581,2024-05-26,23381.89,Pending,Medical
37946,33783,2025-07-09,37055.06,Pending,Medical
37947,30588,2025-06-29,45182.54,Denied,Medical
37948,1537,2024-09-26,32062.83,Approved,Death
37949,33543,2025-12-23,9962.4,Approved,Medical
37950,23758,2025-02-06,6632.98,Pending,Accident
37951,5792,2025-06-23,14024.61,Pending,Death
37952,37379,2026-03-15,17360.87,Denied,Death
37953,28604,2025-01-01,37389.51,Denied,Theft
37954,38172,2026-03-01,37967.53,Denied,Death
37955,23651,2024-05-24,48823.74,Approved,Accident
37956,24610,2025-08-06,38040.29,Denied,Death
37957,7892,2024-09-12,29511.13,Approved,Death
37958,11861,2025-02-09,7326.13,Denied,Death
37959,33023,2025-08-26,23515.76,Approved,Accident
37960,307,2025-12-07,2112.88,Approved,Medical
37961,37461,2024-08-13,42963.24,Approved,Medical
37962,18302,2025-10-28,44182.2,Denied,Medical
37963,27112,2026-01-11,19417.33,Pending,Medical
37964,20022,2025-10-09,10036.85,Pending,Theft
37965,4948,2026-01-17,42885.55,Approved,Death
37966,5878,2024-04-20,27903.68,Approved,Accident
37967,29864,2024-05-24,2873.66,Approved,Theft
37968,14541,2026-02-11,29541.22,Denied,Medical
37969,5277,2024-12-27,33317.22,Approved,Medical
37970,13204,2026-01-17,42250.3,Pending,Theft
37971,7296,2025-08-09,32234.35,Approved,Medical
37972,33754,2025-01-21,5853.09,Denied,Death
37973,18892,2025-06-23,15119.19,Denied,Death
37974,37625,2026-01-23,34954.95,Approved,Medical
37975,38783,2025-05-24,20814.8,Approved,Accident
37976,33991,2025-12-27,24383.42,Denied,Accident
37977,37887,2024-12-24,23874.52,Approved,Theft
37978,31202,2026-01-22,162.68,Denied,Death
37979,16706,2026-01-03,40442.08,Approved,Theft
37980,15208,2024-06-05,27938.45,Pending,Theft
37981,2766,2024-11-20,1968.6,Pending,Medical
37982,7234,2024-06-22,14200.56,Pending,Medical
37983,22514,2025-10-13,45881.93,Approved,Medical
37984,25677,2024-04-05,35239.36,Denied,Theft
37985,33269,2025-08-23,45787.21,Approved,Death
37986,29066,2024-04-07,4872.34,Approved,Death
37987,1690,2025-09-16,41705.99,Approved,Theft
37988,37244,2025-05-24,47097.13,Denied,Death
37989,492,2024-07-10,21525.26,Approved,Death
37990,31535,2025-09-04,16054.97,Denied,Death
37991,30212,2025-09-14,44814.93,Denied,Medical
37992,35404,2024-09-07,5167.95,Approved,Death
37993,4454,2024-09-11,1345.78,Pending,Theft
37994,16457,2025-05-11,6700.41,Denied,Theft
37995,21251,2025-02-28,30175.38,Denied,Death
37996,36074,2026-03-18,16053.46,Pending,Accident
37997,22756,2024-07-08,10257.81,Pending,Accident
37998,11515,2025-12-05,47387.59,Denied,Medical
37999,18623,2025-08-31,31897.79,Pending,Accident
38000,7473,2024-10-29,9522.05,Approved,Medical
38001,30837,2025-01-31,48448.53,Approved,Death
38002,37210,2025-12-31,39377.14,Pending,Theft
38003,228,2024-06-09,4261.0,Pending,Theft
38004,11835,2025-12-15,35991.51,Pending,Accident
38005,29330,2025-06-20,7865.0,Pending,Death
38006,30426,2025-12-25,40394.08,Pending,Theft
38007,1076,2025-10-08,11506.94,Pending,Theft
38008,12170,2025-06-14,32510.38,Denied,Accident
38009,28833,2024-05-25,23954.1,Approved,Death
38010,16044,2024-05-26,24871.37,Denied,Accident
38011,8036,2024-03-25,28406.08,Approved,Theft
38012,39603,2025-05-27,1753.7,Pending,Accident
38013,29783,2026-03-14,24485.76,Approved,Theft
38014,21606,2025-04-19,6691.63,Approved,Accident
38015,2331,2025-09-05,47282.52,Approved,Theft
38016,19970,2026-02-21,49498.88,Approved,Medical
38017,37677,2025-03-13,13937.35,Pending,Accident
38018,16098,2025-05-18,25047.03,Approved,Medical
38019,24220,2025-10-06,21896.33,Denied,Medical
38020,16590,2024-10-13,5740.77,Approved,Accident
38021,33425,2025-12-25,35454.59,Denied,Medical
38022,2859,2024-09-24,17637.08,Approved,Death
38023,13675,2026-01-17,25561.39,Pending,Medical
38024,21098,2024-04-05,35901.47,Denied,Accident
38025,23937,2024-03-20,4345.76,Approved,Theft
38026,11550,2025-06-17,33431.01,Pending,Death
38027,4141,2025-12-26,39642.86,Approved,Medical
38028,39278,2024-05-10,17900.05,Approved,Theft
38029,1069,2024-07-14,835.11,Denied,Medical
38030,13589,2024-09-28,39963.19,Approved,Theft
38031,27059,2024-09-01,19422.7,Denied,Accident
38032,17979,2025-06-22,38910.85,Pending,Accident
38033,1404,2025-11-25,36908.98,Denied,Death
38034,21923,2024-08-03,49941.85,Pending,Theft
38035,11381,2025-12-28,38801.46,Approved,Medical
38036,36890,2025-06-14,41947.01,Approved,Accident
38037,2506,2025-01-23,10336.32,Pending,Death
38038,27026,2024-10-04,35841.15,Pending,Theft
38039,23097,2024-07-04,11879.1,Denied,Death
38040,39413,2025-05-29,7049.97,Pending,Theft
38041,21701,2024-10-10,7840.87,Approved,Accident
38042,2730,2024-05-02,8351.38,Approved,Theft
38043,26426,2025-03-04,30937.56,Approved,Death
38044,26193,2024-05-24,10654.02,Denied,Accident
38045,37399,2024-07-31,20844.11,Pending,Medical
38046,35293,2026-01-18,44920.09,Approved,Accident
38047,31069,2025-07-03,45584.44,Denied,Accident
38048,34206,2024-05-30,6461.54,Approved,Accident
38049,24992,2025-02-09,2672.89,Denied,Death
38050,31772,2026-03-17,33325.39,Denied,Accident
38051,6018,2024-06-16,43994.02,Pending,Theft
38052,18451,2025-01-21,21237.34,Pending,Theft
38053,35258,2025-08-07,45927.86,Pending,Accident
38054,28995,2025-08-15,686.23,Approved,Theft
38055,32723,2024-06-24,36388.63,Denied,Theft
38056,5807,2024-07-24,39186.5,Denied,Death
38057,29933,2024-06-03,22014.53,Approved,Medical
38058,34972,2025-08-21,42870.13,Approved,Accident
38059,39328,2024-08-28,1605.76,Pending,Medical
38060,24030,2026-02-23,10692.67,Denied,Medical
38061,24651,2025-12-11,13983.73,Pending,Accident
38062,11440,2025-07-25,40418.86,Denied,Medical
38063,33922,2024-10-13,4175.82,Pending,Theft
38064,1982,2025-01-07,4415.37,Pending,Theft
38065,11071,2024-10-02,26071.13,Approved,Theft
38066,23157,2025-01-03,11879.57,Pending,Medical
38067,16205,2025-01-16,2792.76,Approved,Death
38068,28385,2025-04-08,48638.23,Pending,Death
38069,4261,2024-11-01,20338.94,Denied,Medical
38070,38966,2025-11-08,40606.05,Denied,Death
38071,19817,2025-03-20,37025.16,Approved,Medical
38072,29778,2024-12-02,11389.03,Denied,Medical
38073,35471,2025-02-16,44269.1,Denied,Medical
38074,2223,2026-01-21,671.49,Pending,Death
38075,29451,2024-09-29,47141.29,Approved,Medical
38076,19710,2025-07-12,330.6,Pending,Theft
38077,23288,2024-12-10,7603.61,Denied,Theft
38078,18371,2025-07-01,202.16,Pending,Accident
38079,9707,2025-09-03,21037.14,Pending,Medical
38080,5848,2025-01-07,18548.65,Approved,Medical
38081,1030,2024-10-22,28998.61,Approved,Theft
38082,8873,2026-03-10,35318.23,Approved,Death
38083,2912,2025-04-20,32052.23,Pending,Medical
38084,18813,2025-07-14,11159.13,Approved,Medical
38085,28717,2024-08-17,47052.17,Approved,Death
38086,7532,2025-01-12,40377.88,Denied,Medical
38087,34321,2025-06-28,3579.95,Pending,Death
38088,33576,2025-11-12,32591.81,Denied,Death
38089,19628,2024-08-06,23541.77,Approved,Death
38090,27517,2025-03-12,5943.26,Denied,Medical
38091,7938,2025-07-02,9512.61,Approved,Accident
38092,1803,2025-03-10,3331.08,Approved,Theft
38093,35868,2024-10-29,45709.8,Denied,Death
38094,39806,2024-05-04,10952.22,Pending,Medical
38095,36473,2026-02-12,28431.33,Denied,Accident
38096,20292,2025-11-12,27810.74,Pending,Theft
38097,24215,2024-07-15,38615.74,Pending,Death
38098,5164,2025-01-10,28355.09,Denied,Accident
38099,1651,2026-03-15,30551.34,Denied,Death
38100,34447,2025-02-12,488.44,Pending,Theft
